99999 100000
1 67484 91850
0 95674 74
1 4558 60829
0 2315 51
0 549 57
1 3375 57151
1 39325 61229
1 28283 35414
1 5901 32920
0 91963 50
1 10862 47890
1 32910 44207
1 80993 96660
0 18469 60
1 11763 76786
0 37554 52
1 30515 65709
1 77715 95236
0 81384 70
1 9379 92783
0 54629 76
1 27622 31160
0 60990 42
1 39711 68738
1 24926 76850
1 44589 46219
0 69034 40
0 63696 12
1 42415 48709
1 53905 65403
0 62850 62
1 7283 66626
1 11209 25744
0 13219 80
1 11450 33526
0 78750 19
0 42340 70
1 6862 19653
1 34836 69503
0 63171 62
1 47457 49641
1 13958 93527
1 47470 85980
1 59115 99107
0 87397 90
0 84881 48
1 58950 59178
0 63072 20
0 9439 98
1 53483 69381
0 42374 97
0 48123 57
1 21389 78831
1 4118 60546
0 90877 22
1 20241 66318
1 9699 68558
1 70345 79171
0 15733 76
0 66493 82
0 92820 25
0 78300 31
0 86824 78
0 38395 81
1 74743 89211
1 46164 67825
1 9421 13985
0 28680 12
1 21747 46569
0 89459 70
1 78887 99512
0 28271 23
1 23278 56341
0 77894 24
1 85362 88237
1 2582 67158
0 6822 52
0 67724 42
0 11336 59
1 76957 77230
0 15410 15
1 5204 75851
0 94331 98
0 15910 62
0 68649 3
0 27074 51
1 22004 57826
1 74334 76193
1 92648 96771
1 2532 89541
1 53578 58522
1 47505 57298
0 54889 42
0 46123 29
1 34171 88397
1 63364 99046
0 86021 14
1 16270 50725
1 77406 77492
1 65672 81946
0 91054 38
1 12134 23880
0 91978 97
1 26862 53333
1 72550 94079
0 73763 5
0 34191 60
1 33301 64206
1 43360 52541
1 56538 60446
1 66037 79419
1 25478 29893
0 32570 80
1 30199 91511
0 44118 75
1 31604 90874
1 72123 82348
1 60318 94020
0 32873 13
1 27772 40757
1 86469 95089
0 42934 58
0 30125 78
0 86065 15
1 2 31271
0 62417 96
0 84326 3
1 21373 45397
0 91003 24
1 1598 74201
0 54405 82
0 68579 36
1 32324 86628
1 43568 66551
0 50032 39
1 9376 46635
1 9091 82379
0 19782 79
0 95306 58
0 59141 61
1 66196 96221
0 66935 85
1 32337 32980
1 13767 54677
0 70058 82
0 49015 73
1 15923 20399
0 40446 64
1 6258 63930
0 33277 28
1 69244 99491
0 61489 41
0 14464 70
1 28562 56342
1 23545 69875
1 55143 69743
0 14086 72
0 25815 14
1 46184 51238
0 43049 51
1 31080 64899
0 4098 26
0 34657 11
0 73025 33
1 1956 42604
0 92427 95
0 76620 34
1 2804 30160
1 34154 75462
0 19638 42
0 61017 5
0 56633 35
0 96945 48
1 62862 70481
1 77500 79359
1 31512 78287
1 61122 95017
1 27478 81155
1 54123 80830
0 27191 51
1 50144 62421
0 31051 5
0 74375 69
1 39629 91091
1 66537 90208
1 7391 84946
0 77317 31
1 21168 77430
1 71721 88404
1 33239 62712
0 24487 87
1 1001 13514
1 61159 65733
0 8538 92
1 1533 79026
0 68906 28
0 77200 18
1 69129 99313
1 27305 64511
1 16103 21188
1 1577 59398
1 76277 82316
1 7384 83942
1 23014 35128
0 7474 14
0 62405 42
1 48286 88269
0 95085 92
1 20129 87135
0 48786 73
0 56861 4
1 64213 81189
0 55146 7
1 8246 62330
0 66923 7
0 15110 99
0 74761 97
0 10967 33
0 36893 25
1 5160 40854
1 59187 63777
1 60202 62755
0 57761 16
0 40640 67
0 33410 58
1 15965 83272
1 59029 81246
1 13625 41571
1 40071 46364
1 17176 62063
0 99941 67
0 18764 66
0 62974 29
0 48242 14
1 36747 72861
1 21925 74212
0 59450 52
1 20871 70402
0 66616 64
1 55318 79045
0 21596 65
0 87762 96
1 39884 46990
1 49873 78246
0 43409 82
1 41698 49593
1 10073 78730
1 9221 19991
1 66846 81481
1 68479 69628
0 73668 2
1 6597 22985
0 80418 52
0 74709 15
0 95572 82
1 11868 68329
0 66544 7
1 51504 85241
0 32135 51
0 45549 85
0 35822 60
0 64300 47
1 43692 53353
1 80851 84738
1 64868 91449
1 36501 43402
1 40413 57390
1 78318 93999
0 79604 36
0 44204 81
1 35595 60516
0 83925 83
1 641 58856
1 26526 84053
1 8233 52770
1 27038 37567
0 54327 79
1 7857 19566
1 10833 57824
0 31488 45
0 5931 42
1 43806 97348
1 5219 39075
0 23981 57
0 47068 3
0 23032 37
1 11124 22531
1 59222 90872
0 84454 75
0 87116 7
1 20414 44332
1 29968 40118
1 36615 93375
0 60672 26
0 94920 84
0 22399 37
0 33053 94
1 60226 84634
0 51700 23
1 68795 97564
1 14894 46093
0 75541 26
1 2103 10940
0 53650 29
1 9595 87683
1 13095 80145
0 8592 66
1 40715 88635
0 64141 18
1 39186 67056
1 34814 91592
0 85281 72
1 36971 59520
0 88057 86
0 14947 97
1 32369 39489
1 72220 88444
0 50500 38
1 55527 93041
1 18839 87729
1 19473 63031
1 26008 29685
0 72094 80
0 33607 96
0 39862 50
1 33665 44198
0 48988 6
1 4511 24717
1 9308 70578
1 14442 74011
1 6554 27189
1 3801 33296
0 19995 82
0 37858 77
0 49110 0
1 39419 54182
0 82731 94
1 49038 51338
0 64057 25
1 17059 52793
1 34322 38675
1 22703 31720
0 64913 80
1 6642 76495
0 7631 81
1 18534 86305
0 18525 79
0 21143 10
0 57074 3
0 32608 73
0 20304 94
1 37301 68472
1 18526 88036
0 28045 80
0 87612 42
0 29728 83
0 12018 74
0 2651 71
1 3032 82552
0 55099 68
0 28205 97
1 2768 28223
1 17043 40879
0 75004 44
0 25108 28
0 57974 86
1 29774 48396
1 23673 29830
1 18054 19627
1 39978 78207
1 5079 65421
1 26492 94455
0 18949 80
1 34037 60488
0 95685 11
0 34583 99
0 42340 19
1 53031 78645
1 27123 93014
1 6606 80936
0 60888 93
0 35471 90
1 60530 78150
0 56418 55
0 66981 70
1 76456 86414
0 15152 13
1 21605 84381
0 73817 63
1 64791 73218
0 54031 32
0 68866 86
0 48434 7
1 19351 25548
0 17304 41
1 9080 65652
1 55480 97519
1 33282 79673
0 14180 95
1 19716 58398
0 59052 34
0 82346 9
0 26767 70
1 63376 87052
0 21811 78
0 74314 20
0 42425 80
0 65606 80
0 30166 27
1 814 6579
0 37355 5
1 14890 67268
1 44878 59145
0 28398 69
0 54390 31
0 31413 2
1 68126 72397
0 70826 39
1 74102 82186
1 17323 55485
1 492 42516
1 4891 58254
1 33983 98649
1 8985 60266
0 60860 24
0 77225 9
0 75872 0
0 56828 88
0 93941 16
0 89015 52
1 43202 91335
0 54448 54
1 24328 43043
0 26382 59
0 69106 15
1 34107 53069
1 5959 30403
0 50022 24
0 32314 92
1 448 469
0 17255 76
1 56996 80246
0 74020 89
1 57088 67970
1 83614 90060
0 35159 36
1 70969 87371
0 68412 91
1 39774 40438
1 30936 98709
1 67777 87262
0 91259 71
0 48933 98
0 40334 75
1 72797 91908
0 93165 57
0 18321 18
0 93657 59
0 73038 7
1 25300 60049
0 42544 88
1 74452 89509
0 65565 3
0 55396 20
0 81376 6
1 49607 80473
1 43515 82737
1 48136 99618
1 22755 49715
1 8102 84412
1 52629 64981
1 21992 82497
1 54748 77303
1 57729 61998
0 89372 12
0 28629 1
0 52180 96
1 42360 85057
1 8455 8840
0 77618 2
1 19907 99855
1 25563 50552
1 86685 87422
0 2170 54
1 82070 83391
0 53645 9
0 81204 9
0 46500 30
0 2760 67
1 16083 86978
0 31700 16
1 8123 61799
0 17105 52
1 14428 37825
0 17071 76
0 37789 59
1 5164 73270
1 28268 80510
0 65824 60
1 30233 67125
0 92336 99
0 96768 41
0 91889 55
0 43700 22
0 10159 0
1 64217 72852
1 25715 52593
1 47531 76121
1 13958 35394
0 86023 1
1 16822 25581
1 61996 78184
0 74776 48
0 14890 58
0 29783 8
1 29771 60052
0 94331 79
1 4629 12277
1 17176 68620
1 8642 15888
1 19642 59878
1 72347 75449
0 70640 51
0 63388 6
1 56623 89900
1 38331 67148
1 41134 58391
1 62315 80074
1 51787 65988
0 29291 58
1 10034 93587
1 71153 97784
1 47663 58804
1 77033 84363
1 24060 94525
1 60635 81425
1 56164 73125
1 46887 91224
0 51319 12
0 90442 38
1 75259 91470
0 92120 9
1 6057 38227
1 36260 37914
1 3075 49708
0 87362 75
1 31214 88562
1 43725 53440
0 55178 89
1 31149 33972
0 13989 36
0 43547 53
1 8764 96884
0 26964 68
1 51770 57054
1 43510 53597
1 15543 47750
0 28153 81
0 35653 82
1 54867 93730
1 35526 57443
0 63957 27
0 93428 41
0 71076 54
0 70561 83
1 35517 70131
1 7719 75756
1 38141 45863
0 42223 62
1 54262 61274
0 38991 28
0 49285 90
1 38355 71744
1 25614 61798
0 52110 92
0 50682 21
1 61526 67982
0 26474 80
1 18950 55950
0 53253 12
0 29346 32
1 22052 33712
1 7332 53648
1 6422 97614
0 34038 12
1 31463 53332
0 56 70
1 41102 92963
0 4425 6
1 15785 78261
0 43469 62
0 23908 58
1 55118 78206
0 86125 79
1 77545 93536
1 20378 72945
0 52764 47
1 77951 83181
0 46544 23
0 23637 12
1 9645 67916
0 86555 51
1 5049 63232
1 45760 81439
1 3232 46478
1 39381 74229
0 82756 39
1 59487 59941
1 31288 57696
1 52432 60115
1 35183 42078
1 75952 90566
1 18247 20299
1 28254 72657
0 4988 36
1 8984 99379
0 45686 3
1 19073 43941
1 23156 89487
0 76220 77
1 11334 42030
0 53030 63
0 28274 48
0 77895 95
1 65253 97939
0 60639 0
1 15598 64513
1 22422 42644
1 50840 59726
0 26563 84
1 59961 73164
0 30978 66
1 33018 60667
0 95020 46
0 17889 48
0 47016 18
0 45308 67
1 50701 53807
1 20010 62691
0 4314 34
0 52950 5
1 19921 34327
0 58444 79
0 59024 58
1 9892 15791
0 34265 77
0 14583 25
1 32441 88003
0 63941 5
1 21314 62133
0 47254 12
0 1018 71
0 80340 93
1 46779 93937
1 67867 86033
1 64172 91995
0 1607 51
1 8647 13657
1 4768 10575
0 54944 27
1 60648 78825
1 10335 55204
0 94396 59
0 84872 3
0 80771 78
0 79125 72
0 78719 83
1 65504 81712
0 55569 90
1 66953 68775
0 2302 66
0 24401 48
0 22967 77
1 6865 69730
0 90718 7
0 65074 86
0 97917 85
0 58664 86
0 3503 48
1 81678 92667
0 28575 4
1 45135 96626
1 73926 75446
1 50285 80041
0 73994 90
0 70133 17
0 55360 42
1 47457 89845
1 52433 82812
1 37326 43340
1 13489 50941
1 41773 66722
0 83441 64
0 2408 90
1 8790 60050
1 64271 97168
1 10563 67280
0 93963 54
0 2982 9
0 11259 84
1 60305 90044
1 58921 76156
0 39047 28
0 51434 0
1 30952 80616
1 32024 81162
1 52250 90423
1 48320 80538
1 28056 82268
1 33056 50088
1 7965 69580
1 1689 88167
1 15345 69171
0 28372 93
1 22195 68103
0 56671 34
0 14544 39
0 96776 14
0 6197 90
1 28001 81870
0 97862 36
1 21525 97329
0 13968 61
1 5741 81252
1 34809 57089
1 71986 82157
0 92750 90
0 28179 39
0 90183 21
1 76750 93302
1 33294 49411
0 25684 47
1 7451 73444
0 2001 48
0 3431 90
0 21659 2
1 8675 57485
1 6660 89402
1 82007 85663
0 22542 5
1 58306 85697
1 54556 68841
1 7952 81766
1 25568 81835
0 56667 40
1 5167 80926
0 90492 37
1 77526 98927
0 90847 45
1 6651 10270
1 83321 97494
0 65704 68
1 3971 58606
0 39243 67
1 24959 78570
1 955 19556
1 34255 69793
1 8122 88810
0 52982 22
1 57337 99046
0 32137 11
0 65246 63
0 49840 96
1 91148 96993
0 7627 68
0 34818 3
0 84653 69
0 59955 98
1 69900 78157
1 14139 79915
1 40422 86816
1 15586 38014
1 14116 57237
1 31187 61733
0 95850 54
0 19719 35
0 34522 88
0 7948 37
1 22359 89089
0 79562 18
0 80660 36
1 26085 73843
0 72620 33
1 15512 68296
1 25322 49869
1 54323 76873
0 60376 19
0 361 15
0 53213 76
0 77995 83
0 51160 15
1 13539 82201
1 14349 45366
0 77705 27
0 65563 31
1 5557 53583
0 76797 43
0 48904 38
1 28675 44476
1 21853 48374
1 41670 56492
0 13557 53
0 7096 7
0 71762 51
1 22950 60238
0 42103 95
1 20949 94466
1 5495 22895
1 15064 93936
1 743 66056
1 11031 87706
1 73691 82592
0 59942 70
1 58536 69390
0 84415 85
0 47518 42
0 66772 10
1 68016 83158
1 59600 82640
0 29537 94
1 10052 44068
0 53761 35
0 2975 91
0 61347 29
0 68805 1
0 74985 3
0 11921 30
1 22039 52429
1 58690 74625
1 16950 70669
1 70746 74030
0 31000 56
0 32843 65
0 86948 45
1 6791 26562
1 18588 92236
0 19116 78
0 8710 99
0 99613 65
0 82499 18
0 59814 19
0 42680 72
1 21085 92977
0 94958 7
0 88392 88
1 7458 29848
1 28610 84775
1 10629 55892
1 5391 62034
0 9228 94
0 83479 60
1 34267 99580
1 11582 90580
0 84425 18
0 26059 90
0 4548 97
0 73611 59
1 13846 81466
1 27037 38625
1 37281 82139
0 27135 89
0 54873 58
0 64399 7
1 33990 81067
1 8723 11619
0 29609 24
1 19083 72834
0 7292 89
1 27558 60057
1 14924 78054
0 5323 45
0 4373 76
1 21607 39189
0 17917 63
1 23867 60263
0 86003 45
1 3686 53014
1 16526 66186
0 86509 61
1 73994 79711
0 95664 97
1 25747 37783
0 28168 24
1 30394 82491
0 78467 19
0 70946 47
0 53998 13
1 28310 37304
0 95617 22
0 32193 25
0 83204 29
0 50636 65
0 32526 33
1 9704 12869
0 74206 31
1 52567 86135
1 12151 13068
0 69288 34
1 10429 64546
0 52529 17
0 90663 48
1 22035 99554
0 11795 96
1 517 46425
0 71622 34
1 40312 76697
1 56656 82184
1 12803 55562
1 62300 76105
0 96914 75
0 34317 22
0 35462 81
1 42239 74948
1 29796 32103
1 52083 99435
1 2076 40123
0 12808 24
1 35178 56986
1 28825 89711
0 39159 32
0 71535 95
0 48233 60
0 72516 43
0 40469 73
1 57527 69933
0 20217 31
1 30622 97916
1 75582 82800
1 33320 41830
1 15032 71298
1 5573 25467
0 43456 41
0 30762 68
1 33408 78368
1 47814 85719
1 33433 63669
1 94946 95965
0 47966 44
1 32956 79063
0 74570 80
1 23177 32780
0 96240 0
0 8696 85
0 31393 84
0 74511 65
1 11037 78617
0 67650 93
0 37194 86
1 28880 85507
1 48070 70078
0 86816 86
0 50725 60
1 86505 99441
0 47986 40
0 69727 36
1 37635 43178
0 35222 75
0 11486 89
1 41752 55097
1 4232 22613
1 74574 82971
1 36445 76595
1 3584 94385
1 30056 77960
0 40178 50
0 53889 37
1 33636 93003
1 36035 52344
1 20157 42676
0 96859 42
1 28595 78126
1 53801 89267
1 11123 73450
1 20996 93952
0 21896 35
1 50299 84137
0 66792 52
1 24567 91305
1 11720 76693
1 5889 12866
1 12687 54752
0 52233 0
0 23303 86
0 35422 76
1 52293 66663
0 37750 3
1 18822 49816
1 5703 24064
1 13155 40327
1 24953 67694
0 26936 82
1 41411 66966
0 21854 61
1 5016 24768
0 64260 21
0 31385 93
1 31560 82603
1 14658 94904
1 9661 37470
0 35476 29
1 26591 68034
1 65032 74233
1 9931 64903
0 86684 9
0 4677 25
1 30316 43883
1 79145 91948
0 89720 23
1 17976 39810
1 46865 69196
0 73815 73
0 69049 38
0 77319 40
0 9359 32
0 64486 96
0 68470 16
0 76937 43
1 30255 86667
0 27295 8
1 8559 81122
1 71178 85521
1 11000 75660
1 36397 84601
0 20997 20
0 54523 27
0 54780 3
1 68678 80037
0 71198 99
0 33171 54
0 61848 86
1 25471 29530
0 94602 45
0 51250 72
0 25050 23
1 73269 73636
0 5432 17
1 11995 41001
0 55496 24
0 73865 49
0 81 64
1 9076 86883
0 97091 9
0 50047 74
1 24301 34813
1 39253 49533
0 45548 31
0 74577 15
1 15163 68925
1 31640 67596
1 45477 89073
1 49317 66042
0 54538 41
1 28388 36687
0 55550 43
1 74552 88064
1 5989 23444
0 62844 97
1 34714 36020
1 46031 54776
1 38882 89793
0 2165 72
1 42748 50105
0 85001 18
0 48061 66
1 16567 90206
1 874 99313
0 31864 99
0 84781 81
1 2310 21825
1 65327 88274
1 29073 84445
0 50527 62
1 79720 83783
1 30892 40363
1 6216 55588
1 25033 94311
1 32826 43516
0 79630 18
1 31478 57261
0 12812 38
1 62239 63806
0 90302 92
0 16682 90
0 7061 55
0 52866 82
0 4861 78
1 37457 83547
1 25562 87427
0 43249 76
1 66437 90549
1 56445 68788
0 24010 16
0 49516 91
1 40614 95157
1 4799 77163
1 39218 81054
1 28664 44015
1 19416 50763
0 44824 42
0 7113 13
0 90295 20
0 26679 30
1 19808 81710
0 24894 32
1 5099 61347
1 65431 82098
1 5489 47327
0 57310 30
0 49837 65
1 35290 43570
0 1898 43
1 10287 55358
0 41794 20
0 25560 94
1 31217 54001
0 37379 29
1 64798 85102
1 15226 92508
0 6591 2
1 57410 78335
1 7392 17579
0 52331 12
0 5191 26
1 20163 25687
0 7891 26
1 7321 80405
1 16633 58218
0 5049 10
1 13893 77959
0 74029 58
1 90017 97473
0 86150 83
0 24141 75
0 18928 12
0 27785 56
1 82876 87000
0 78645 13
1 926 55418
0 56474 29
1 48544 68200
1 72849 94656
0 76721 85
0 8141 19
0 87837 44
0 22848 27
1 39075 82535
0 41695 36
1 25476 32794
0 41847 93
0 9997 31
0 73789 67
1 64633 83211
0 9547 37
0 85272 1
1 27652 38302
1 65663 85774
1 37132 61356
1 40968 88333
0 92193 31
0 6039 53
0 90804 65
0 74409 84
1 42456 89726
1 31145 37360
0 24661 52
1 49224 64180
0 72678 18
1 64600 98767
0 40800 50
0 71249 31
1 29233 92332
0 75402 70
1 10224 91844
1 38775 46053
0 25617 51
1 37259 51900
0 60593 62
1 30181 39411
0 93485 6
0 28420 40
1 12225 54360
1 19611 21528
0 73950 26
1 50267 89768
0 51637 42
1 40885 86830
1 39323 67079
1 58027 98798
1 32403 78392
1 20189 22276
0 56827 15
0 46108 5
1 12302 15274
1 18029 67883
0 39886 66
1 21932 88502
0 93259 24
0 49432 6
0 41146 42
1 3155 13521
1 3943 49591
1 15825 58164
0 94972 52
1 20683 40690
0 87398 71
1 49089 54519
1 70690 79334
0 55739 39
0 81152 89
0 56172 63
1 49682 56971
0 30997 34
0 91978 92
0 71430 99
0 97849 43
1 19810 57863
1 5317 53614
1 27499 29263
1 41448 59184
0 21116 75
1 61359 72153
1 45215 93388
0 26335 23
0 86888 30
1 27691 46923
1 32208 62644
0 36926 85
0 12111 11
1 5174 34953
0 8807 81
0 64935 22
1 26104 62380
0 9652 18
0 35789 44
1 17313 19972
1 11682 56647
0 93109 78
0 21446 9
0 81741 52
1 14613 36392
1 72008 96837
1 25496 72579
0 8010 11
1 78199 86696
1 56405 68075
1 9916 42837
0 63806 5
1 12951 77880
1 18305 90113
0 13823 18
1 40248 81149
1 68015 84800
0 44157 19
1 53082 76413
1 43105 69859
1 45430 87857
0 15325 25
1 15769 77587
1 5959 19261
0 12724 59
0 28029 51
1 10443 93594
1 13484 81224
0 18017 79
0 75557 88
0 77929 73
1 48686 84739
1 20602 72975
1 35541 91765
0 54600 73
0 70121 94
1 23990 51607
0 95394 69
1 27349 67529
0 64974 57
1 1945 86610
0 95157 2
1 25702 45317
0 44181 71
1 29779 59345
0 7335 44
0 27757 71
0 25968 81
1 10371 72508
1 71970 87901
0 61428 37
1 25837 77230
0 96025 8
0 62285 79
1 36482 45811
1 9564 17816
0 67798 91
0 16196 91
1 53 52968
0 33643 46
1 22424 31410
0 69968 14
1 6239 63403
0 59258 16
1 95858 98556
1 25642 86047
0 63159 76
1 6668 87313
1 54245 85736
1 48162 95652
1 441 53609
0 84963 3
1 68130 98336
0 86412 76
0 17660 27
0 24284 56
0 62518 30
1 25747 58898
1 34419 94584
0 77934 62
0 19287 61
0 97514 52
0 41405 16
0 22723 36
1 85052 87497
0 36584 3
1 50620 61245
0 15405 31
1 59627 83840
0 79345 43
1 88799 90992
0 12849 63
0 55957 55
1 65304 99255
0 47170 26
1 13444 83096
1 10365 24829
0 64125 86
1 28423 72699
1 60252 73578
1 9651 24196
0 86788 4
0 32550 54
0 19485 86
0 72842 35
1 57902 64673
1 32205 84163
0 32609 16
0 24557 18
0 24922 39
1 80994 91305
0 7364 22
1 14633 33496
0 44732 17
0 89098 56
0 67519 69
1 48585 82988
1 23830 32091
0 39264 60
0 54047 71
1 7621 58193
1 77143 98280
1 18805 26450
0 13072 78
0 8546 45
0 90629 81
1 11016 23554
1 19888 37844
1 40985 91165
0 27228 57
0 28221 22
0 86182 78
0 29642 69
0 98998 73
0 85173 85
0 49808 2
0 92869 25
0 72933 18
0 15355 45
1 16477 57065
0 5325 72
1 9594 36226
0 34673 30
0 27798 79
0 10178 39
0 15088 79
0 19722 20
0 24799 33
1 22680 34453
1 44327 48004
1 24900 64521
1 11583 45168
1 87737 98243
0 82125 4
0 42835 13
0 83277 12
1 18618 68098
1 19095 27476
1 7324 99430
1 10501 44444
0 48975 23
1 8404 62639
1 13921 89148
0 76106 95
0 46339 87
0 52746 80
1 25648 55576
1 12426 32248
0 75252 93
0 17991 75
1 96047 99282
0 78430 23
0 53344 58
0 32665 80
1 22266 36851
1 45258 65291
0 25844 44
0 41555 18
0 10435 4
1 35456 99149
1 20242 82968
0 4722 51
0 40343 77
1 61667 90093
0 90239 65
1 36210 52126
0 20678 0
1 7281 70888
1 4801 57881
0 59476 3
1 56778 83406
0 13083 38
0 3481 9
1 25753 87137
0 50111 56
0 38108 81
1 15248 43839
0 45546 70
1 52980 74254
1 34193 78114
0 46649 16
0 39140 47
1 7194 88811
0 70313 48
1 86030 93044
1 18906 25319
0 46753 54
1 17279 76627
1 67721 69017
0 43019 97
0 99492 94
1 65554 90524
0 26798 44
0 44115 6
0 15073 99
0 20209 36
0 36730 80
0 49256 19
0 8937 38
0 92746 62
0 41265 59
1 45247 46276
0 25871 71
0 38802 67
0 49740 72
0 61292 44
0 71204 65
1 5993 14007
1 56728 99059
1 73559 96991
0 30694 44
0 22386 48
0 24763 70
1 14815 86456
1 145 86902
0 53113 17
0 21247 13
0 60344 99
0 42482 45
1 25883 51434
0 92117 89
1 66144 97540
1 71090 88070
0 11022 9
1 42638 54022
0 86119 79
0 77765 52
1 1280 18450
1 33 53056
0 50383 81
0 54269 14
1 24840 80699
1 50273 57705
0 13306 79
0 5048 68
0 57015 10
0 42924 23
1 33387 45842
0 19143 63
0 7108 54
1 2620 98184
1 36922 82328
1 12466 19363
0 9530 37
1 10808 18568
0 57378 20
0 30812 16
1 58068 73183
1 38998 56693
0 28309 35
1 10048 43293
1 15718 53350
0 73674 85
1 39324 69391
1 20431 62338
1 4641 62333
0 74755 81
1 7674 18432
0 57298 81
0 40831 82
0 2130 11
0 27315 48
1 60051 62516
0 43425 61
0 84400 81
0 39138 72
1 35958 86236
0 7506 8
1 94216 97546
1 12019 31315
1 70555 97416
1 66884 87948
0 65469 3
1 36491 82527
1 25664 29920
0 52491 61
0 38350 27
1 26868 80347
0 49315 64
1 7971 79197
0 5312 12
1 8103 83828
0 35549 45
1 58035 84732
0 90907 87
0 96590 66
0 29074 94
1 18219 26370
0 9410 44
1 4610 17241
0 2924 73
0 89676 86
0 35535 75
0 54830 76
0 52381 44
0 21190 55
0 497 22
1 20564 90992
0 50586 42
0 27618 63
0 56526 50
0 98671 87
0 51791 67
0 61716 60
1 50583 98966
1 15553 33868
1 376 5871
0 1722 0
1 10946 39413
0 81725 69
1 67543 95738
1 6205 19388
0 81375 15
0 95206 54
0 97113 55
0 71005 31
1 33251 84208
1 69216 82258
0 54694 38
1 33583 98304
1 8301 39689
0 67452 53
0 10793 46
1 5253 56686
1 9780 82078
0 1348 67
0 47442 16
0 56060 49
0 81762 5
0 25091 42
0 6263 15
1 57822 95626
1 16988 77590
1 5775 16903
0 86119 56
0 57061 54
1 83511 94865
0 10667 46
1 56394 64053
1 59973 94318
0 80440 96
1 49571 82861
1 2149 18845
0 26641 27
1 19517 53052
1 72270 83642
1 58849 68291
0 17010 16
0 96370 83
0 69070 99
0 9824 45
0 32492 69
1 66035 95042
0 43481 82
0 74298 77
0 2788 17
1 15285 88354
1 4870 92504
0 83441 50
0 41863 86
1 81571 95818
0 33377 85
0 77606 26
1 12247 71098
0 28359 80
0 56308 71
0 64737 22
1 4754 5308
0 32876 81
0 99058 9
0 2139 13
0 27577 25
1 17318 31336
1 40785 81402
0 80321 25
0 67561 45
1 56240 83382
1 35884 63013
1 87435 97230
1 5332 84857
0 47108 40
0 53477 94
0 20142 51
0 74875 20
0 32858 58
1 74631 82846
1 3152 14192
0 67096 63
1 11817 74708
0 44833 64
0 73472 30
1 617 33635
1 36786 62823
0 50020 3
1 575 94172
1 56686 62246
1 70264 83944
1 88196 89937
0 88111 4
0 66370 33
1 68393 88472
0 97333 66
1 25163 45418
1 38167 58854
0 65543 65
1 78514 84127
1 31426 63648
0 55784 8
0 16490 64
0 37810 50
0 12600 58
0 64520 32
1 73204 75280
0 58045 42
0 4379 29
1 25310 29254
1 30477 82274
0 57812 70
1 23549 79527
1 7462 34248
1 5869 64157
0 48206 22
1 14480 15878
1 40799 50521
1 24693 83246
1 23496 70060
1 14565 52441
0 42321 68
0 275 26
0 54503 92
0 62611 2
0 39845 94
1 70432 74242
1 37091 71262
0 42950 21
1 39306 48413
0 94794 53
1 38364 85457
0 99491 73
1 24914 99715
1 10897 58113
0 12565 70
0 34852 91
1 24878 94353
0 24260 14
0 98379 97
0 42782 44
0 34646 84
0 18672 51
1 40146 96302
0 38675 18
1 25781 42979
0 41961 9
0 43308 54
0 90860 43
0 551 57
1 43287 77449
1 610 26962
1 46388 77634
0 47951 22
0 97719 9
1 32755 46081
0 95953 91
0 51516 24
1 1093 10896
1 42069 67883
0 42917 19
1 17120 22735
1 68651 97742
1 91078 97131
0 91916 96
0 40764 7
0 67446 75
1 86769 87549
0 93246 95
1 16339 40906
1 24150 55204
0 83560 98
0 92269 60
0 54885 54
1 4186 70035
1 25031 73131
0 5609 59
1 4776 40683
1 8397 91040
0 23856 50
1 9649 35143
1 50338 96261
1 31999 92540
0 52618 18
0 95711 69
1 11085 72491
0 53045 62
1 53209 86741
1 3467 59450
0 53134 38
0 91525 68
1 47216 75803
0 59077 4
1 41005 99693
0 27994 85
1 37582 52347
0 35655 51
1 59420 98278
1 3552 90819
1 25384 74085
1 74319 80811
1 15469 53255
0 94560 79
1 11869 27161
0 55746 75
1 2732 15757
0 56133 93
0 61572 75
0 93634 56
0 25984 98
0 5141 82
1 46612 94045
0 40323 70
0 38060 31
1 21936 99096
0 48125 84
0 26541 7
0 39162 37
0 60236 10
1 46523 90865
0 96474 36
0 82327 37
1 13314 14593
0 50677 25
1 43062 79342
0 36267 12
1 33373 39070
1 22541 32453
1 11834 21060
0 5852 46
1 46278 91349
1 34981 98060
1 8523 97418
0 61560 17
0 81504 5
1 753 89118
1 2901 76591
0 10383 37
0 13391 54
1 5930 61024
1 28611 90219
1 19583 28858
1 10618 15471
1 64636 81552
1 5206 86010
0 34053 97
0 49842 46
1 48755 51817
0 51767 40
0 79885 10
1 43058 93247
0 68727 15
0 61212 47
1 39420 60638
0 28686 45
1 16069 50056
1 19647 22534
0 40018 34
0 20300 39
0 17404 16
1 82067 93743
0 83164 16
1 64466 85194
0 40382 5
1 38777 40637
0 17212 71
1 18837 33564
0 97674 33
1 49324 50771
0 86907 8
1 71231 93329
0 40076 75
0 5154 30
1 17884 77308
1 16666 58970
1 8452 47470
0 24514 47
1 63417 83161
1 7216 37290
1 1659 13504
0 3892 69
1 34720 71070
1 16295 22699
1 12841 83382
1 62212 90587
0 15156 95
0 1919 66
0 65990 41
1 25405 91830
1 22560 60366
1 1055 46048
0 3505 67
0 91529 29
1 23915 32612
1 11188 29724
1 32254 94377
1 20272 23102
0 49746 93
1 9569 44633
0 20188 90
1 28004 99698
1 65075 79868
0 5525 98
1 1709 63428
0 76199 60
1 81676 91437
0 66073 5
1 1486 3906
